Date,Price
20231128,1335
20231129,1335
20231130,1335
20231201,1335
20231204,1335
20231205,1325
20231206,1325
20231207,1325
20231208,1325
20231211,1325
20231212,1325
20231213,1325
20231214,1325
20231215,1325
20231218,1325
20231219,1325
20231220,1325
20231221,1325
20231222,1325
20231225,1325
20231226,1325
20231227,1325
20231228,1325
20231229,1335
20240102,1335
20240103,1335
20240104,1335
20240105,1335
20240108,1335
20240109,1335
20240110,1335
20240111,1335
20240112,1335
20240115,1335
20240116,1335
20240117,1335
20240118,1335
20240119,1335
20240122,1335
20240123,1335
20240124,1335
20240125,1335
20240126,1335
20240129,1335
20240130,1335
20240131,1335
20240201,1335
20240202,1315
20240204,1315
20240205,1315
20240206,1315
20240207,1315
20240219,1315
20240220,1315
20240221,1295
20240222,1295
20240223,1295
20240226,1295
20240227,1285
20240228,1285
20240229,1285
20240301,1285
20240304,1285
20240305,1285
20240306,1285
20240307,1285
20240308,1285
20240311,1265
20240312,1265
20240313,1265
20240314,1265
20240315,1255
20240318,1245
20240319,1245
20240320,1245
20240321,1245
20240322,1215
20240325,1215
20240326,1215
20240327,1215
20240328,1215
20240329,1225
20240401,1225
20240402,1225
20240403,1225
20240407,1225
20240408,1225
20240409,1235
20240410,1235
20240411,1235
20240412,1235
20240415,1235
20240416,1235
20240417,1245
20240418,1245
20240419,1245
20240422,1265
20240423,1265
20240424,1265
20240425,1265
20240426,1265
20240428,1265
20240429,1285
20240430,1315
20240506,1335
20240507,1335
20240508,1335
20240509,1335
20240510,1335
20240511,1335
20240513,1335
20240514,1335
20240515,1365
20240516,1365
20240517,1385
20240520,1385
20240521,1395
20240522,1395
20240523,1395
20240524,1395
20240527,1395
20240528,1395
20240529,1395
20240530,1365
20240531,1365
20240603,1365
20240604,1365
20240605,1365
20240606,1365
20240607,1365
20240611,1365
20240612,1365
20240613,1365
20240614,1365
20240617,1345
20240618,1335
20240619,1335
20240620,1335
20240621,1335
20240624,1315
20240625,1315
20240626,1315
20240627,1315
20240628,1315
20240701,1315
20240702,1335
20240703,1365
20240704,1365
20240705,1365
20240708,1365
20240709,1395
20240710,1385
20240711,1385
20240712,1385
20240715,1385
20240716,1385
20240717,1385
20240718,1365
20240719,1365
20240722,1365
20240723,1355
20240724,1335
20240725,1335
20240726,1335
20240729,1335
20240730,1325
20240731,1325
20240801,1325
20240802,1325
20240805,1345
20240806,1345
20240807,1345
20240808,1355
20240809,1355
20240812,1355
20240813,1355
20240814,1355
20240815,1335
20240816,1335
20240819,1335
20240820,1315
20240821,1295
20240822,1295
20240823,1295
20240826,1295
20240827,1315
20240828,1315
20240829,1315
20240830,1315
20240902,1315
20240903,1295
20240904,1295
20240905,1295
20240906,1295
20240909,1295
20240910,1275
20240911,1275
20240912,1275
20240913,1275
20240914,1275
20240918,1275
20240919,1275
20240920,1275
20240923,1275
20240924,1265
20240925,1265
20240926,1265
20240927,1285
20241008,1315
20241009,1315
20241010,1315
20241011,1315
20241012,1315
20241014,1315
20241015,1315
20241016,1315
20241017,1315
20241018,1285
20241021,1285
20241022,1285
20241023,1285
20241024,1285
20241025,1285
20241028,1285
20241029,1285
20241030,1285
20241031,1285
20241101,1285
20241104,1285
20241105,1285
20241106,1285
20241107,1285
20241108,1285
20241111,1285
20241112,1285
20241113,1285
20241114,1265
20241115,1265
20241118,1265
20241119,1265
20241120,1265
20241121,1265
20241122,1265
20241125,1255
20241126,1255
20241127,1255
20241128,1255
20241129,1255
20241202,1255
20241203,1245
20241204,1245
20241205,1245
20241206,1235
20241209,1235
20241210,1235
20241211,1235
20241212,1235
20241213,1235
20241216,1235
20241217,1235
20241218,1235
20241219,1215
20241220,1215
